weight,item_price,shipment_method_id,seller_id,quantity,b2c_c2c,declared_handling_days,zip_distance,category_id
14.514944,38.99,1,91198.0,1,1,2,2372.63,0
36.28736,47.0,1,124853.0,1,0,2,22.83,6
0.0,17.0,1,271089.0,1,1,3,1930.21,7
1.814368,1.5,0,90308.0,10,0,1,267.23,3
36.28736,75.0,1,32177.0,1,0,1,454.5,0
3.628736,41.0,0,133033.0,1,1,2,2100.89,0
1.360776,9.0,0,50717.0,1,1,3,1648.42,8
0.0,24.95,0,14176.0,1,0,1,1129.53,10
1.814368,5.0,0,128417.0,1,1,3,1474.33,0
14.514944,4.99,1,1275237.0,1,1,3,1518.32,18
29.029888,19.99,3,15591.0,1,0,1,896.84,14
21.772416,12.6,2,104685.0,1,0,2,256.56,4
1.814368,6.95,0,62666.0,2,0,1,1887.64,3
0.0,57.0,0,81318.0,1,0,1,1197.58,7
21.772416,17.95,1,682302.0,1,1,3,551.41,22
0.907184,3.91,0,2967816.0,1,1,3,1891.86,11
0.0,5.5,0,619454.0,1,1,3,2599.4,8
21.772416,50.0,1,3661802.0,1,1,2,370.54,0
4.53592,5.99,0,533305.0,1,1,1,533.85,4
6.80388,11.5,0,268225.0,1,0,1,696.71,0
0.0,19.95,1,259094.0,1,0,1,691.06,18
1.814368,23.0,0,546742.0,1,1,3,45.18,2
1.814368,20.0,0,546742.0,1,1,3,2405.64,2
0.0,17.99,0,48086.0,1,0,1,701.83,17
14.514944,52.0,2,61476.0,1,0,1,107.37,20
1.814368,14.0,0,42846.0,1,0,1,2060.24,0
1.360776,25.0,0,4945538.0,1,1,3,838.07,6
0.453592,6.99,0,1171.0,1,0,1,1441.47,17
1.360776,26.0,0,3711810.0,1,1,2,1266.12,3
0.0,202.01,9,22413.0,1,0,2,648.92,25
18.14368,1.99,2,43822.0,1,0,1,1995.47,14
5.443104,24.5,0,467163.0,1,1,3,971.83,4
7.257472,59.95,0,75010.0,1,0,1,418.87,0
21.772416,33.0,1,2966978.0,1,1,3,146.88,0
14.514944,70.0,2,199147.0,1,1,3,1715.59,1
0.0,29.99,1,390641.0,1,1,1,657.0,7
21.772416,199.99,1,29405.0,1,0,2,142.84,10
0.0,31.99,5,642786.0,1,1,1,854.51,3
54.43104,111.25,1,96188.0,1,0,2,1033.2,15
7.257472,29.99,6,175382.0,1,0,1,2076.74,0
7.257472,15.81,6,28339.0,1,0,5,1638.98,2
6.350288,12.99,0,28187.0,1,0,1,2377.03,0
1.360776,31.0,0,891170.0,1,1,3,1520.39,7
1.360776,9.99,0,14590.0,1,0,1,912.91,6
0.0,17.0,0,84366.0,1,0,1,96.85,8
2.26796,3.0,0,661048.0,1,1,2,1468.98,16
4.989512,9.99,0,18528.0,1,0,1,88.47,16
145.14944,15.99,4,86814.0,1,0,3,412.27,13
0.0,9.99,3,465008.0,1,1,2,628.59,14
7.257472,50.0,1,2354337.0,1,1,3,807.34,22
7.257472,9.99,1,399413.0,1,1,3,445.99,3
0.0,2.95,0,287228.0,1,1,1,832.59,0
0.0,9.99,0,799022.0,1,1,2,2079.81,18
0.0,2.0,0,58303.0,1,1,1,1528.49,18
14.514944,34.99,1,610672.0,1,1,2,796.69,2
3.628736,30.0,1,7777.0,1,0,1,673.0,7
4.53592,8.5,0,376609.0,1,1,2,316.08,3
1.360776,4.5,0,249107.0,1,1,2,426.53,7
3.628736,4.0,0,1157142.0,1,1,2,383.56,0
50.802304,25.0,1,2002917.0,1,1,3,64.41,22
7.257472,15.99,0,39610.0,1,0,1,189.01,7
14.514944,5.0,3,68417.0,1,1,3,1124.93,14
14.514944,32.0,6,1700455.0,1,1,1,851.71,0
21.772416,24.99,1,239684.0,1,0,0,826.37,0
29.029888,80.0,2,39820.0,1,0,3,608.37,4
21.772416,10.0,2,131565.0,1,1,1,471.64,0
3.175144,30.0,0,166700.0,1,0,3,1651.82,6
0.0,6.49,0,1740.0,1,0,1,1280.95,6
14.514944,25.0,1,135699.0,1,0,2,889.83,4
14.514944,14.25,1,36100.0,1,0,2,395.95,0
3.628736,19.99,0,1116954.0,1,1,1,173.73,3
14.514944,40.0,1,71428.0,1,0,3,397.04,0
1.360776,1.99,0,247291.0,1,1,3,286.48,7
0.907184,4.5,0,247570.0,1,1,15,1018.99,24
10.432616,29.0,1,1183086.0,1,1,3,68.96,7
14.514944,15.99,1,795251.0,1,1,3,449.78,13
0.0,80.84,1,15365.0,1,0,1,288.88,7
2.721552,12.0,0,233563.0,1,1,1,441.23,13
4.082328,9.95,0,124849.0,1,0,1,881.84,6
0.0,15.0,0,86758.0,1,0,3,363.88,7
1.814368,12.49,0,6512.0,1,0,1,478.67,1
36.28736,13.25,1,65681.0,1,0,2,46.45,9
0.0,49.99,0,56540.0,1,0,1,1288.64,8
7.257472,55.0,1,2712728.0,1,1,3,476.38,3
0.0,5.0,0,1269515.0,1,1,2,192.19,26
0.0,1.0,0,2184.0,8,0,1,1110.4,3
5.896696,7.5,0,279999.0,1,1,1,1024.2,3
0.0,13.0,0,44478.0,1,0,2,287.45,0
1.360776,7.75,1,36801.0,2,0,0,208.96,13
11.793392,21.0,1,266891.0,1,1,2,1804.16,4
0.0,75.0,2,1165826.0,1,1,3,431.6,0
0.0,39.0,0,1560566.0,1,1,3,1029.03,3
2.721552,17.0,0,1282664.0,1,1,3,391.93,15
3.628736,9.99,0,740518.0,1,1,3,2142.4,4
1.814368,9.99,0,265769.0,1,1,2,318.65,7
7.257472,5.1,8,69057.0,2,0,1,1167.87,13
21.772416,120.0,1,2405245.0,1,1,3,690.26,0
1.814368,5.95,0,78270.0,1,0,1,2538.89,17
0.0,38.99,0,17191.0,2,0,1,1659.13,11
14.514944,12.03,1,1267723.0,1,1,3,375.64,0
14.514944,15.5,1,1841273.0,1,1,2,26.86,0
50.802304,1615.0,1,2314157.0,1,1,2,915.97,13
2.26796,8.0,0,55030.0,1,0,1,2046.83,20
5.896696,22.75,0,29782.0,1,0,5,2410.07,1
4.53592,24.99,0,41732.0,1,0,1,666.11,3
0.0,7.99,0,1620.0,1,0,0,1514.75,6
0.0,7.99,0,1620.0,1,0,0,1661.52,6
14.514944,16.49,6,55051.0,1,0,1,288.25,0
1.360776,48.0,0,1084198.0,1,1,3,1144.07,19
0.0,18.5,0,83431.0,1,1,3,1609.79,3
29.029888,44.85,1,881126.0,1,1,5,672.79,4
0.0,3.29,0,42505.0,1,0,3,833.64,7
1.814368,14.99,0,206746.0,1,0,1,55.43,1
0.0,35.0,0,276862.0,1,0,0,2086.12,1
5.443104,11.99,0,410953.0,1,0,1,1743.22,0
0.0,4.0,3,12675.0,1,0,2,2241.24,16
5.896696,29.99,0,12117.0,1,0,1,417.4,6
1.360776,7.99,0,544946.0,1,1,1,2002.92,0
0.0,4.99,0,1129395.0,1,1,2,723.8,3
0.0,12.35,0,5595.0,1,0,1,1056.4,7
0.0,13.3,0,5595.0,1,0,1,1681.47,7
7.257472,2.99,0,1081778.0,1,1,2,418.57,0
3.628736,6.99,0,346259.0,1,1,2,1963.46,14
2.26796,1.69,0,2281909.0,1,1,0,220.98,15
3.628736,7.5,0,3336458.0,1,1,3,573.4,10
21.772416,17.29,1,897288.0,1,1,2,1975.26,0
0.0,6.99,0,51802.0,1,0,2,1886.38,16
4.53592,9.99,0,47180.0,1,0,1,510.94,15
2.26796,76.0,0,4170215.0,1,1,1,145.53,0
4.53592,10.99,0,2392047.0,1,1,3,2015.65,4
21.772416,19.97,1,10791.0,1,0,2,312.04,1
7.257472,6.25,0,10791.0,1,0,2,42.54,10
5.443104,3.68,0,450116.0,1,1,1,2507.65,18
2.26796,4.77,0,177564.0,1,1,2,317.67,4
14.514944,14.0,3,593073.0,1,1,5,2134.83,18
5.896696,199.99,1,261952.0,1,1,3,2389.48,4
0.0,8.96,1,133455.0,2,1,1,510.55,6
36.28736,0.44,6,794989.0,1,1,2,2274.42,14
14.514944,4.99,1,976921.0,1,1,2,826.99,0
4.989512,4.0,0,58898.0,1,1,1,16.6,0
1.814368,7.99,0,129934.0,2,1,1,1899.74,7
1.814368,8.5,0,1191230.0,1,1,2,124.14,4
112.944408,95.0,1,930460.0,1,1,2,496.49,3
3.628736,9.99,0,874295.0,1,1,3,313.26,0
21.772416,57.8,1,45252.0,1,0,1,709.01,0
1.360776,40.0,0,185242.0,1,1,3,1211.71,7
0.0,8.5,0,986589.0,1,1,3,1141.92,15
0.0,8.99,2,801064.0,1,1,3,2231.67,6
1.814368,8.99,0,192182.0,1,0,2,313.71,0
0.0,18.0,2,116181.0,1,0,3,541.84,6
0.0,4.0,1,240546.0,1,1,3,747.12,0
3.628736,6.99,0,940576.0,1,1,2,771.44,2
7.257472,6.99,0,224008.0,1,0,1,90.2,4
18.14368,24.99,2,67609.0,1,1,3,23.17,10
0.0,2.0,2,971680.0,1,1,2,1021.23,0
2.721552,16.0,0,284541.0,1,1,1,1894.3,4
14.514944,10.5,1,964636.0,1,1,1,1502.71,3
21.772416,2275.0,1,3055805.0,1,1,3,1655.51,0
2.721552,20.0,0,573627.0,1,1,2,365.69,0
3.628736,6.0,0,371432.0,1,1,1,1260.89,0
0.0,159.17,7,244182.0,1,0,2,257.29,1
29.029888,19.0,1,593294.0,1,1,1,528.64,22
0.0,14.01,0,71498.0,1,0,2,1652.53,4
2.721552,49.95,0,75010.0,1,0,1,2415.79,0
1.814368,80.0,1,326234.0,1,0,2,209.44,7
7.257472,9.0,0,257522.0,1,1,2,688.41,1
3.628736,26.99,0,115587.0,1,0,2,1935.7,0
14.514944,94.0,1,5184591.0,1,1,3,1438.97,6
7.257472,19.95,1,2599786.0,1,1,2,211.04,7
0.0,14.95,0,14927.0,1,0,1,1110.29,2
1.814368,0.99,0,46180.0,1,1,3,833.75,24
1.814368,6.99,0,174669.0,1,1,1,1225.79,0
7.257472,6.88,0,11074.0,1,0,1,336.88,6
1.360776,9.54,0,143546.0,1,1,1,872.12,8
8.164656,10.0,1,47930.0,1,0,1,974.31,26
14.514944,49.95,5,8633.0,1,0,0,519.88,1
5.443104,32.98,0,72778.0,1,0,3,507.19,0
0.0,8.0,0,564261.0,1,1,2,186.68,16
1.814368,27.99,0,148282.0,1,0,1,443.31,4
0.0,13.91,3,1151.0,1,0,3,226.25,14
9.979024,249.0,1,264048.0,1,1,1,2092.73,1
0.453592,4.59,0,6709.0,1,0,1,1457.58,23
14.514944,19.99,1,189881.0,1,0,2,1668.51,0
14.514944,20.0,1,174543.0,1,1,0,2142.16,9
3.628736,1.99,0,134581.0,1,1,1,671.59,0
0.0,9.99,2,197017.0,1,1,2,51.49,10
7.257472,25.49,10,28339.0,1,0,3,1766.17,2
3.175144,27.2,0,2203708.0,1,1,2,596.37,7
0.0,11.49,3,1151.0,1,0,3,398.51,14
0.0,35.99,0,30028.0,1,0,1,1955.81,2
0.0,15.0,4,921638.0,1,1,2,560.98,10
5.896696,15.5,0,2224220.0,1,1,3,78.29,4
0.907184,3.29,0,1330.0,1,0,1,961.39,4
7.257472,0.99,0,1288266.0,1,1,2,1757.41,5
0.0,265.0,0,85742.0,1,0,1,412.28,19
5.896696,25.0,0,502497.0,1,0,5,975.42,3
0.0,11.9,0,495828.0,1,0,2,945.96,16
2.721552,20.0,0,106469.0,1,0,0,763.02,0
1.814368,11.99,0,3579.0,1,0,1,1984.95,3
18.14368,2.99,1,566389.0,1,1,3,1159.72,3
21.772416,12.0,2,30009.0,1,0,2,430.45,3
0.0,40.0,1,570303.0,1,1,1,1438.28,0
3.628736,41.0,0,80158.0,1,0,2,355.05,0
6.80388,10.0,0,1075401.0,1,1,3,1367.02,0
14.514944,2.8,1,2225482.0,1,1,3,925.19,13
7.257472,5.5,0,50271.0,1,0,1,590.86,20
1.814368,17.0,0,602493.0,1,1,2,407.73,0
3.175144,11.0,0,179053.0,1,1,1,1594.5,0
0.0,33.0,0,20803.0,1,0,1,1056.92,0
7.257472,45.0,1,2478631.0,1,1,1,2557.32,11
1.360776,40.0,0,552071.0,1,1,2,1975.56,3
3.628736,17.5,0,60609.0,1,0,2,228.02,0
14.514944,17.0,1,512701.0,1,1,1,857.12,6
3.628736,9.99,0,127762.0,1,1,1,1784.6,4
0.0,51.0,1,141741.0,1,0,1,1114.98,4
3.628736,33.0,0,720959.0,1,1,3,660.33,2
0.0,9.95,0,70610.0,1,0,1,630.33,3
14.514944,393.0,1,482608.0,1,1,3,2186.45,3
14.514944,19.95,1,22463.0,1,0,1,1005.8,4
3.628736,4.99,0,20370.0,1,0,2,1066.79,0
0.0,0.99,0,266452.0,1,1,4,1454.71,0
0.0,4.8,0,185867.0,2,0,3,263.98,3
3.628736,4.5,2,1920446.0,1,1,3,766.8,0
58.059776,895.0,1,2188084.0,1,1,2,301.47,9
5.443104,100.0,0,480983.0,1,1,1,202.91,8
166.921856,26.31,1,34822.0,1,0,1,584.81,26
14.514944,15.5,1,8435.0,1,0,1,699.9,0
3.628736,7.99,0,45231.0,1,0,1,1004.46,0
1.360776,2.25,0,173210.0,1,0,1,1957.09,7
49.441528,110.5,1,445439.0,1,1,1,688.18,22
0.0,10.99,0,23632.0,1,0,0,1160.5,0
0.0,5.99,1,18528.0,1,0,1,530.39,0
7.257472,30.0,0,852008.0,1,0,1,454.85,3
72.57472,100.0,2,3710734.0,1,1,3,1358.89,12
0.0,19.97,3,1151.0,1,0,3,215.68,14
0.0,15.95,1,5184.0,1,0,1,798.79,22
2.26796,10.0,0,201917.0,1,0,2,902.64,0
14.514944,42.0,2,3067969.0,1,1,3,1728.35,0
0.453592,9.99,0,57261.0,1,0,1,1554.73,1
21.772416,99.0,1,279058.0,1,1,3,224.53,2
2.721552,39.0,4,524707.0,1,0,3,759.88,0
6.80388,14.99,0,295218.0,1,0,2,307.01,0
50.802304,44.99,1,92006.0,1,0,3,467.11,3
3.628736,103.5,3,1906162.0,1,1,2,1335.56,15
0.0,14.99,1,10299.0,1,0,1,516.64,0
7.257472,36.5,5,250911.0,1,1,1,1453.03,0
14.514944,14.99,1,16799.0,1,0,3,691.74,26
0.0,3.0,0,144407.0,1,1,2,412.4,7
0.0,12.0,0,223558.0,1,1,2,1338.12,0
0.0,9.0,0,576720.0,1,1,3,230.4,4
0.0,25.0,1,666025.0,1,0,2,365.34,24
0.0,9.99,3,344461.0,1,0,1,1147.64,18
0.0,39.5,1,40525.0,1,0,1,441.04,0
6.80388,50.0,0,336509.0,1,1,1,2253.5,3
2.721552,30.0,0,330862.0,1,1,3,1126.18,8
1.360776,5.95,0,14768.0,1,0,30,577.23,19
5.896696,20.0,0,1714623.0,1,1,2,1003.5,3
7.257472,12.99,1,155004.0,1,0,1,1029.17,4
14.514944,6.99,0,147934.0,1,0,1,2153.49,0
4.53592,8.0,0,97199.0,1,0,1,608.87,12
0.0,8.95,0,403025.0,1,1,1,1968.19,6
0.0,9.95,0,3594.0,1,0,1,249.19,0
0.453592,7.95,0,16634.0,1,0,2,2343.24,4
2.26796,4.25,0,268051.0,1,1,3,873.04,7
21.772416,29.99,1,149627.0,1,0,1,1564.71,0
0.0,4.99,6,397740.0,1,0,2,1113.63,1
21.772416,9.99,1,430476.0,1,1,2,98.79,9
0.0,44.99,0,2469651.0,1,1,2,290.21,7
0.0,78.0,0,71498.0,1,0,2,2462.59,4
4.082328,14.4,0,40872.0,1,0,1,1697.19,0
14.514944,5.5,1,59080.0,1,0,0,841.65,0
0.0,2.0,0,153317.0,1,1,3,1832.82,3
14.514944,34.0,1,4844692.0,1,1,1,1469.29,5
2.26796,30.0,0,251833.0,1,0,2,804.88,7
1.360776,4.25,0,101152.0,1,1,3,995.52,7
14.514944,15.5,1,8435.0,1,0,1,254.52,0
2.26796,18.0,0,80417.0,1,0,1,653.57,0
1.360776,1200.0,0,1966514.0,1,1,3,2051.29,7
1.360776,16.0,0,575706.0,1,1,3,2221.27,8
0.0,21.99,7,145754.0,1,0,1,1152.46,13
14.514944,9.38,1,21570.0,1,0,1,185.93,0
4.082328,4.88,0,16233.0,1,0,1,888.95,0
14.514944,10.0,0,689128.0,1,1,1,46.61,7
20.865232,120.0,1,2953712.0,1,1,0,292.36,21
14.514944,29.99,1,516100.0,1,1,2,693.06,6
0.0,11.5,0,33237.0,1,1,1,671.95,14
0.0,8.95,0,35391.0,1,0,1,753.22,0
5.443104,11.0,0,20450.0,1,0,1,594.93,3
0.907184,20.5,8,2446622.0,1,1,3,846.35,3
58.059776,461.0,1,1643411.0,1,1,3,1186.03,21
0.0,12.5,0,3479280.0,1,1,3,804.0,4
5.896696,14.0,0,879359.0,1,1,1,504.15,0
2.26796,24.99,0,157407.0,1,1,2,402.67,19
0.0,23.99,0,42646.0,1,0,1,496.94,0
14.514944,15.0,1,754948.0,1,1,3,1481.25,7
14.514944,30.0,1,9342.0,1,0,2,174.38,0
1.814368,15.0,0,89868.0,1,1,3,1598.23,7
5.443104,12.49,0,94187.0,1,0,1,449.52,3
0.907184,13.5,0,3362029.0,1,1,2,2459.42,23
6.80388,6.95,0,78685.0,1,0,1,732.15,14
0.0,44.95,0,26533.0,1,0,1,905.56,6
3.175144,3.0,0,353989.0,1,1,3,440.02,17
2.26796,20.0,0,150522.0,1,0,2,584.49,20
0.0,25.0,0,400980.0,1,1,2,1593.59,0
3.175144,729.0,0,381731.0,1,1,3,324.07,3
6.350288,11.19,0,3223.0,1,0,1,1102.33,0
3.628736,6.74,0,577000.0,1,1,2,1268.22,0
14.514944,435.0,1,1379833.0,1,1,3,371.44,21
72.57472,50.0,1,3544062.0,1,1,3,9.72,12
1.360776,8.58,0,105129.0,1,1,5,1406.78,7
25.401152,50.0,1,1780319.0,1,1,3,2547.68,13
14.514944,29.99,7,7605.0,1,0,2,91.0,0
1.360776,15.5,0,526459.0,1,1,2,1402.58,4
1.814368,7.95,0,8929.0,1,0,1,355.97,6
1.360776,7.95,0,597138.0,1,1,3,889.07,12
116.119552,39.88,8,1818.0,1,0,1,795.07,7
3.628736,12.75,0,80565.0,1,0,1,2514.56,3
0.0,39.99,0,89871.0,1,0,1,326.78,8
0.0,49.88,1,145072.0,1,0,4,1658.14,0
0.0,15.0,5,253850.0,1,1,3,748.73,0
5.443104,25.0,1,124853.0,1,0,2,491.15,12
14.514944,8.0,3,184260.0,1,1,1,2025.37,14
1.814368,7.99,0,523713.0,1,1,1,591.15,3
0.0,3.0,0,71070.0,1,1,1,1930.71,7
14.514944,60.0,1,1461976.0,1,1,2,2313.88,6
1.360776,6.99,0,1499298.0,1,1,3,834.01,3
14.514944,52.0,1,197146.0,1,1,3,1269.76,10
3.175144,7.0,0,291210.0,1,1,3,428.72,0
0.453592,1.25,0,143348.0,1,1,3,1968.06,5
0.0,20.29,0,287202.0,1,1,2,493.04,8
1.814368,80.79,1,616.0,1,0,1,2302.5,8
5.896696,16.95,1,323823.0,1,1,3,1981.01,0
0.0,400.0,2,34474.0,1,0,5,1151.59,26
0.0,50.0,6,136336.0,1,0,2,980.58,0
0.0,36.0,7,404978.0,1,0,1,173.41,7
5.443104,8.99,0,135380.0,1,0,2,169.13,4
21.772416,74.99,1,158775.0,1,0,1,599.0,0
14.514944,18.99,1,149087.0,3,0,1,940.0,9
0.907184,175.0,0,4495873.0,1,1,2,2181.94,1
7.257472,14.99,0,194331.0,1,1,3,1496.77,3
0.0,54.99,0,33357.0,1,0,2,6.07,0
50.802304,19.99,3,25567.0,1,0,1,1231.14,14
8.164656,8.59,4,324.0,4,0,3,2487.04,17
6.350288,5.5,0,285825.0,1,0,15,495.2,3
0.0,3.99,0,147847.0,1,0,4,1395.79,8
7.257472,389.0,1,132026.0,1,0,3,1871.12,8
7.257472,14.0,0,220499.0,1,0,1,346.89,0
1.360776,10.0,0,132110.0,1,1,1,1990.7,7
94.347136,35.0,2,424865.0,1,1,1,189.09,3
7.257472,26.76,1,333598.0,1,1,2,638.37,17
14.514944,35.0,7,76080.0,1,1,1,577.08,6
14.514944,23.99,0,1120553.0,1,1,2,2435.43,11
21.772416,168.5,1,1863995.0,1,1,2,1677.72,20
7.257472,0.99,3,2149751.0,1,1,1,1526.98,18
1.814368,3.99,0,89880.0,2,1,3,338.69,3
3.628736,26.0,0,3778969.0,1,1,3,2525.8,15
0.907184,4.18,0,3964.0,4,0,4,41.3,4
14.514944,10.49,5,639680.0,1,1,3,1397.49,0
5.896696,23.99,0,94187.0,1,0,1,2263.04,3
4.53592,4.99,0,396243.0,1,1,2,944.06,2
0.0,16.99,0,386921.0,1,0,1,1109.2,0
72.57472,448.0,1,507330.0,1,1,2,1144.2,23
14.514944,35.3,1,849176.0,1,1,2,1205.35,6
3.628736,0.99,0,20200.0,1,1,3,720.74,4
87.089664,19.99,1,859480.0,1,1,1,1141.92,13
0.0,50.0,1,340300.0,1,1,1,443.84,3
14.514944,59.99,1,41872.0,1,0,0,256.06,9
36.28736,49.95,1,11459.0,1,0,1,1810.96,13
14.514944,95.0,1,800722.0,1,0,2,91.82,0
0.0,19.99,0,34972.0,1,1,1,452.06,0
14.514944,7.5,2,127562.0,1,0,1,824.48,4
1.814368,61.99,0,54218.0,1,0,1,2307.07,2
2.26796,7.99,0,399079.0,1,1,3,233.28,0
0.0,55.0,0,20815.0,1,0,0,2317.79,0
1.814368,20.47,0,997769.0,1,1,3,2438.08,15
0.0,19.99,3,1151.0,1,0,4,701.75,14
2.721552,1.5,0,786332.0,1,1,2,344.56,0
0.0,21.95,1,11379.0,1,0,2,948.28,4
0.0,5.0,0,2637767.0,1,1,3,543.6,0
3.628736,4.38,0,2201.0,2,0,1,1684.37,9
0.0,11.5,0,279500.0,1,1,3,379.44,1
2.26796,21.5,0,9184.0,1,0,1,638.35,2
7.257472,14.99,0,161213.0,1,1,1,1059.01,0
14.514944,34.49,1,2763.0,1,0,1,2037.98,0
1.814368,29.96,0,802296.0,1,1,3,118.61,15
4.53592,29.99,0,37560.0,1,0,1,897.96,6
1.814368,8.95,8,24203.0,1,0,2,2337.43,15
0.453592,0.99,0,654755.0,1,1,3,1043.07,7
3.628736,79.0,2,1499986.0,1,1,3,972.91,4
3.628736,25.0,0,4360629.0,1,1,2,647.39,0
0.0,39.0,0,144671.0,1,0,1,836.16,8
7.257472,3.15,0,10791.0,1,0,2,1257.54,1
0.0,199.99,1,303709.0,1,0,1,183.84,7
14.514944,6.5,1,188107.0,1,1,2,2095.39,0
4.989512,40.0,0,216091.0,1,0,1,234.49,0
0.0,2.99,0,3155.0,1,0,0,14.29,16
5.896696,15.0,0,649057.0,1,1,2,687.03,10
0.0,355.75,7,590941.0,1,1,1,1298.67,6
14.061352,19.4,4,20068.0,1,0,5,681.9,13
9.525432,40.0,1,102559.0,1,0,1,1626.05,5
0.907184,10.0,0,330711.0,1,0,3,1213.86,7
0.0,69.0,3,190594.0,1,0,4,2288.37,0
14.514944,13.95,2,20954.0,1,0,1,782.67,0
0.0,4.99,0,48545.0,1,0,5,668.65,0
0.0,230.0,2,309125.0,1,1,2,174.13,7
14.514944,125.0,1,2443782.0,1,1,3,1945.01,0
0.907184,7.69,0,467744.0,3,1,2,844.93,6
0.0,35.0,0,156981.0,1,0,3,1488.43,8
1.360776,7.95,0,8929.0,1,0,1,729.92,6
3.175144,43.0,1,1707206.0,1,1,1,286.54,3
14.514944,7.99,1,204904.0,1,1,2,221.05,9
3.628736,15.99,0,681632.0,1,1,2,237.37,0
18.14368,10.99,2,1368040.0,1,1,1,1702.27,10
14.514944,7.88,0,6546970.0,1,1,2,0.0,0
0.0,256.0,6,27252.0,1,0,3,817.08,1
0.0,6.95,0,7816.0,1,0,1,267.99,4
7.257472,5.0,0,2034157.0,1,1,2,824.53,8
0.907184,20.0,0,891954.0,1,1,2,727.02,7
3.628736,20.5,0,1988830.0,1,1,2,485.12,7
6.80388,26.0,0,1097686.0,1,1,1,1534.66,0
79.832192,129.99,1,16205.0,1,0,1,391.79,10
0.0,9.99,0,87668.0,1,0,2,245.31,7
2.721552,72.55,11,4414.0,2,0,1,803.26,13
1.360776,11.0,0,308092.0,1,1,1,976.48,2
1.360776,34.99,0,2054693.0,1,1,1,313.63,19
21.772416,21.5,1,340342.0,1,1,3,842.19,3
0.0,5.0,0,148006.0,1,1,2,992.48,4
0.0,2.0,0,751352.0,1,1,2,506.22,3
0.0,24.99,0,130333.0,1,0,1,2354.65,8
0.0,22.72,0,5743.0,1,0,1,430.37,30
0.0,7.95,0,64818.0,1,0,1,2286.44,3
1.814368,1.99,0,58605.0,1,1,2,579.31,0
14.514944,28.99,1,495305.0,1,1,3,493.64,0
5.443104,14.99,3,1885885.0,1,1,3,418.92,11
2.26796,8.95,0,58377.0,1,1,3,1957.38,16
1.360776,2.77,0,1259469.0,1,1,2,1906.31,8
21.772416,30.0,1,130207.0,1,1,1,1481.89,3
2.721552,15.99,0,32985.0,1,0,2,10.8,7
5.896696,8.0,0,15894.0,1,0,2,1874.85,7
8.618248,9.49,4,1294560.0,1,1,3,933.89,2
14.514944,649.99,1,1558677.0,1,1,2,2262.02,5
29.029888,59.5,1,50609.0,1,0,1,1162.07,1
14.514944,36.0,1,173180.0,1,0,2,230.74,3
14.514944,33.95,0,538.0,1,0,1,896.0,0
6.350288,8.99,0,1171.0,2,0,1,513.73,13
11.793392,44.99,2,25150.0,2,0,1,86.76,22
21.772416,28.0,0,166939.0,1,0,1,595.19,9
10.432616,8.5,1,722383.0,1,1,3,667.3,0
7.257472,15.0,1,25496.0,1,0,2,831.91,0
9.979024,191.85,1,590941.0,1,1,1,863.24,6
1.360776,6.6,1,9814.0,1,0,1,2121.32,1
7.257472,15.99,1,303247.0,1,1,1,1024.41,0
3.628736,12.99,0,3223.0,1,0,2,1945.07,0
29.029888,31.0,1,59236.0,1,0,1,2092.13,7
9.979024,102.0,2,2481587.0,1,1,2,22.78,6
8.164656,7.49,2,116729.0,1,0,1,954.33,17
1.360776,22.0,0,439590.0,1,1,3,1925.53,7
1.814368,12.3,0,153383.0,1,1,3,118.43,16
7.257472,6.99,0,1601485.0,1,1,2,522.82,2
0.453592,3.5,0,78769.0,1,1,1,2065.03,2
0.0,19.99,6,86623.0,1,0,1,1032.8,0
1.360776,36.0,0,103234.0,1,0,3,931.15,7
0.0,70.0,0,368848.0,1,0,5,878.85,7
14.514944,27.0,1,809063.0,1,1,2,630.14,4
0.0,20.97,0,87804.0,1,0,1,1613.64,0
0.907184,13.5,0,137206.0,1,0,3,1214.27,2
3.175144,22.5,0,377897.0,1,1,3,1837.45,4
0.0,350.99,1,1037642.0,1,1,2,1187.23,0
14.514944,14.95,1,476576.0,1,1,3,133.49,22
7.257472,34.99,1,103685.0,1,0,0,582.39,22
2.26796,32.0,0,712819.0,1,1,2,1083.75,4
7.257472,17.9,2,96639.0,1,0,2,735.71,5
14.514944,1750.0,1,844012.0,1,1,3,326.53,23
0.0,9.99,0,122815.0,1,0,3,911.26,0
1.814368,1.0,0,105742.0,1,1,1,1124.89,17
0.0,10.99,0,1097104.0,1,1,2,1401.46,0
12.246984,25.0,2,47847.0,1,0,1,761.95,0
29.029888,17.99,1,25050.0,1,0,1,119.63,3
3.628736,6.5,0,898625.0,1,1,3,2008.89,0
0.0,19.95,1,3765.0,1,0,1,732.34,1
0.0,17.99,1,17352.0,1,0,3,71.61,0
1.360776,32.0,0,129188.0,1,0,3,2420.12,6
37.194544,390.0,4,5724992.0,1,1,2,875.93,11
3.628736,59.0,0,150717.0,3,0,2,983.73,6
0.0,54.99,2,187972.0,1,1,2,287.8,1
1.814368,20.5,0,5944.0,1,0,1,312.48,19
3.628736,27.0,0,1151186.0,4,1,3,1133.49,11
2.26796,3.25,0,282989.0,1,1,3,633.44,0
3.628736,22.0,0,478557.0,1,1,3,972.12,4
0.0,47.0,1,63579.0,1,0,3,313.52,10
4.53592,13.14,0,82801.0,1,0,1,1895.99,0
0.0,124.5,0,125103.0,1,0,1,251.75,7
